AlleleID,GeneSymbol,model,prompt_class,llm_class,confidence,acmg_rules,references,parse_error,time_s,notes
255205,CDAN1,kimi-k2.6,Benign,Uncertain significance,0.2,,"Richards S, et al., Genet Med, 2015, PMID: 25741868",,2.05,
1234158,IL17RD,deepseek-chat,Benign,Likely benign,0.85,BP4;BP7,"Richards et al., Genet Med, 2015",,1.88,
519639,IL17RC,deepseek-v4-pro,Benign,Likely benign,0.8,BP4;BP7,"Richards S et al., Genet Med, 2015",,125.24,
1234158,IL17RD,kimi-k2.6,Benign,Benign,0.95,BA1;BP4;BP7,"Richards S, et al., Genet Med, 2015; ACMG/AMP Sequence Variant Interpretation Guidelines",,2.41,
1153291,PIGM,deepseek-v4-pro,Benign,Pathogenic,0.9,PS3;PM2;PM3;PP3;PP4,"Almeida AM et al., Nat Med, 2006;OMIM 610273",,107.59,
477723,PALB2,deepseek-chat,Pathogenic,Pathogenic,0.95,PVS1;PM2_Supporting;PVS1_Strong,"Rahman N et al., Nat Genet, 2007;Antoniou AC et al., N Engl J Med, 2014;Easton DF et al., Am J Hum Genet, 2007",,2.48,
477723,PALB2,kimi-k2.6,Pathogenic,Pathogenic,0.95,PVS1;PM2_Supporting,"Tavtigian SV, et al., Genet Med, 2018 (PVS1 framework); Richards S, et al., Genet Med, 2015 (ACMG/AMP guidelines); Fackenthal JD, et al., Cancer Epidemiol Biomarkers Prev, 2007 (PALB2 loss-of-function in cancer predisposition)",,3.63,
105456,TYR,deepseek-chat,Pathogenic,Pathogenic,0.95,PVS1;PM2,"Oetting WS, et al., Human Mutation, 2003;Gronskov K, et al., Orphanet Journal of Rare Diseases, 2007",,2.51,
255205,CDAN1,deepseek-v4-pro,Benign,other,,,,empty output,160.96,
105456,TYR,kimi-k2.6,Pathogenic,Pathogenic,0.95,PVS1;PM2,"Simeonov et al., Hum Mutat, 2017;Gronskov et al., Hum Mutat, 2007;ACMG/AMP Sequence Variant Interpretation Guidelines, 2015",,2.64,
4924701,NR2F1,deepseek-chat,Pathogenic,Pathogenic,0.85,PM2;PM4;PP3;PP4,"Bosch DG, et al. NR2F1 mutations cause optic atrophy with intellectual disability. Am J Hum Genet. 2014;94(2):303-309.;Chen CA, et al. NR2F1-related neurodevelopmental disorder. GeneReviews. 2020.",,2.93,
1234158,IL17RD,deepseek-v4-pro,Benign,Likely benign,0.9,BP4;BP7,"Richards S, et al. Genet Med. 2015;17(5):405-424.",,124.4,
4924701,NR2F1,kimi-k2.6,Pathogenic,Pathogenic,0.75,PM1;PM2;PM4;PP2;PP3,"Richards S, Genet Med, 2015; Bosch DGM, Am J Hum Genet, 2014; Johansson M, Hum Mutat, 2019",,3.09,
18505,PAX6,deepseek-chat,Pathogenic,Pathogenic,0.99,PVS1;PS4;PM2,"Hingorani M, et al., Orphanet J Rare Dis, 2012;Crolla JA, et al., Hum Mutat, 2007",,2.24,
477723,PALB2,deepseek-v4-pro,Pathogenic,other,,,,empty output,135.41,
18505,PAX6,kimi-k2.6,Pathogenic,Pathogenic,0.99,PVS1;PS2;PM2,"Robinson DO, et al., Human Genetics, 1993;Singh P, et al., Human Genetics, 2009;ACMG Standards and Guidelines for the interpretation of sequence variants, Richards S, et al., Genet Med, 2015",,2.97,
29202,MPL,deepseek-chat,Pathogenic,Uncertain significance,0.6,PM2;PP3;BP4,"Richards S, et al. Standards and guidelines for the interpretation of sequence variants. Genet Med. 2015;17(5):405-424.",,1.95,
105456,TYR,deepseek-v4-pro,Pathogenic,other,,,,empty output,159.09,
29202,MPL,kimi-k2.6,Pathogenic,Pathogenic,0.75,PS1;PM2;PP3,"Ballmaier M, Blood, 2001; Germeshausen M, Blood, 2006; Geddis AE, J Pediatr Hematol Oncol, 2004",,2.63,
256618,SMCHD1,deepseek-chat,Benign,Likely benign,0.85,BP4;BP7,"Richards S, et al. Genet Med. 2015;17(5):405-424;Silva et al. (in silico splice prediction, 2020)",,2.7,
4924701,NR2F1,deepseek-v4-pro,Pathogenic,Pathogenic,0.9,PS2;PM1;PM2;PM4,"Bosch DG, Boonstra FN, Gonzaga-Jauregui C, et al. Am J Hum Genet. 2014;94(2):303-309. PMID: 24462372",,104.81,
256618,SMCHD1,kimi-k2.6,Benign,Benign,0.95,BA1;BP4;BP7,"Richards S, Genet Med, 2015; ACMG/AMP sequence variant interpretation guidelines",,2.49,
46864,PSEN1,deepseek-chat,Pathogenic,Pathogenic,0.95,PS1;PM2;PP3;PP5,"Campion D, et al. Am J Hum Genet, 1995;Rogaeva E, et al. Neurology, 2001;Larner AJ, et al. J Neurol Neurosurg Psychiatry, 2006",,2.4,
18505,PAX6,deepseek-v4-pro,Pathogenic,Pathogenic,0.95,PVS1;PM2,"Richards S, et al. Genet Med. 2015;17(5):405-424.",,106.26,
46864,PSEN1,kimi-k2.6,Pathogenic,Pathogenic,0.95,PS1;PS2;PM1;PM2;PP2;PP3,"Rogaev et al., Nature, 1995; Cruts et al., Hum Mol Genet, 1995; Larner & Doran, Eur J Neurol, 2006; Guerreiro et al., Neurobiol Aging, 2010",,3.37,
4963467,POC1B,deepseek-chat,Pathogenic,Pathogenic,0.9,PVS1,"Roosing S, et al. Am J Hum Genet. 2014;95(4):396-407.",,2.23,
29202,MPL,deepseek-v4-pro,Pathogenic,other,,,,empty output,133.46,
4963467,POC1B,kimi-k2.6,Pathogenic,Pathogenic,0.95,PVS1;PM2_Supporting,"Beck BB, Nat Genet, 2014; Khan AO, Ophthalmic Genet, 2016",,2.53,
4983623,SPG11,deepseek-chat,Pathogenic,Pathogenic,0.95,PVS1;PM2;PVS1_Strong,"Stevanin G, et al. Brain, 2007;Denora PS, et al. Brain, 2016",,2.15,
46864,PSEN1,deepseek-v4-pro,Pathogenic,Pathogenic,0.95,PS3;PS4;PM1;PM2;PP1;PP2;PP3;PP4,"Kamimura K, et al., J Neurol Sci, 1998, PMID: 9804114;Murayama O, et al., Neurosci Lett, 1999, PMID: 10327206;Alzforum PSEN1 R269H mutation page, accessed 2025",,104.09,
256618,SMCHD1,deepseek-v4-pro,Benign,Likely benign,0.8,BP4;BP7,"Richards et al., Genetics in Medicine, 2015",,127.82,
1155059,IL7R,deepseek-chat,Benign,Uncertain significance,0.6,PM2_supporting;PP3_moderate,"Richards S, et al. Standards and guidelines for the interpretation of sequence variants. Genet Med. 2015;17(5):405-424.",,2.3,
4983623,SPG11,kimi-k2.6,Pathogenic,Pathogenic,0.95,PVS1;PM2_Supporting,"Stevanin G, et al., Am J Hum Genet, 2007; Proukakis C, et al., Hum Mutat, 2004; Lo Giudice M, et al., Eur J Hum Genet, 2014; Richards S, et al., Genet Med, 2015 (ACMG guidelines)",,3.71,
1155059,IL7R,kimi-k2.6,Benign,Uncertain significance,0.3,,"Richards S, et al., Genet Med, 2015",,1.89,
363377,PIK3CA,deepseek-chat,Pathogenic,Uncertain significance,0.6,PM2;PP3;BP4,"Richards et al., Genet Med, 2015",,1.83,
4963467,POC1B,deepseek-v4-pro,Pathogenic,other,,,,empty output,136.61,
363377,PIK3CA,kimi-k2.6,Pathogenic,Pathogenic,0.85,PS1;PM1;PM2;PP2,"Janku F, JCO Precis Oncol, 2018; Hyman DM, Nature, 2017; Mosele F, Ann Oncol, 2016",,2.83,
99160,RYR1,deepseek-chat,Benign,Uncertain significance,0.7,PM2;BP4;BP7,"Richards S, et al. Genet Med. 2015;17:405-424;Silva GH, et al. Hum Mutat. 2021;42:223-236",,2.24,
4983623,SPG11,deepseek-v4-pro,Pathogenic,Pathogenic,0.9,PVS1;PM2,"Richards S, et al. Genet Med. 2015;17(5):405-424.;Stevanin G, et al. Nat Genet. 2007;39(3):366-372.",,98.17,
99160,RYR1,kimi-k2.6,Benign,Benign,0.95,BA1;BP4;BP7,"Richards S, et al. Standards and guidelines for the interpretation of sequence variants. Genet Med. 2015;17(5):405-24;Abouelhoda M, et al. Clinical impact of splicing in monogenic diseases. Hum Genet. 2023;142(7):1239-1261",,3.45,
195195,AGXT,deepseek-chat,Benign,Uncertain significance,0.6,PM4;BP7,"Coulter-Mackie MB, et al. Hum Mutat, 2003;Williams EL, et al. Hum Mutat, 2009",,2.07,
1155059,IL7R,deepseek-v4-pro,Benign,other,,,,empty output,141.51,
363377,PIK3CA,deepseek-v4-pro,Pathogenic,other,,,,empty output,138.78,
195195,AGXT,kimi-k2.6,Benign,Benign,0.95,BA1;BP4;BP7,"ACMG Standards and Guidelines for the interpretation of sequence variants, Richards et al., Genet Med, 2015; 17(5):405-424;ClinVar database, accessed 2024",,2.6,
998621,RPS19,deepseek-chat,Pathogenic,Pathogenic,0.95,PVS1;PM2;PP3;PP4,"Drapichinskaia N, et al. Nat Genet. 1999;21(2):169-175.;Gazda HT, et al. Am J Hum Genet. 2006;79(6):1110-1118.;Ulirsch JC, et al. Am J Hum Genet. 2018;103(6):930-947.",,2.83,
998621,RPS19,kimi-k2.6,Pathogenic,Pathogenic,0.85,PVS1;PM2;PP3,"Doherty L, Nat Genet, 2010; Gazda HT, Blood, 2006; Forrest M, Hum Mutat, 2003",,3.44,
4931682,WAC,deepseek-chat,Pathogenic,Pathogenic,0.95,PVS1;PM2,"Tan et al., Am J Hum Genet, 2013;Nakamura et al., Hum Mutat, 2018",,2.05,
99160,RYR1,deepseek-v4-pro,Benign,Likely benign,0.7,BP4;BP7,"Richards S, et al., Genet Med, 2015",,133.82,
4931682,WAC,kimi-k2.6,Pathogenic,Pathogenic,0.95,PVS1;PM2_Supporting,"Richards S, Genet Med, 2015;Oza V, Genet Med, 2018",,2.76,
955211,ELN,deepseek-chat,Pathogenic,Pathogenic,0.95,PVS1;PM2;PVS1_Strong,"Metcalfe K, et al. J Med Genet. 2000;37(5):338-341.;Urban Z, et al. Hum Mutat. 2000;16(1):90-91.;Pober BR, et al. Am J Med Genet C Semin Med Genet. 2008;148C(4):241-251.",,3.06,
195195,AGXT,deepseek-v4-pro,Benign,other,,,,empty output,141.16,
955211,ELN,kimi-k2.6,Pathogenic,Pathogenic,0.95,PVS1;PM2_Supporting,"Richards S, et al., Standards and guidelines for the interpretation of sequence variants: a joint consensus recommendation of the American College of Medical Genetics and Genomics and the Association for Molecular Pathology. Genet Med. 2015;17(5):405-24;Curran ME, et al., The elastin gene is disrupted by a translocation associated with supravalvular aortic stenosis. Cell. 1993;73(1):159-68;Li DY, et al., Elastin is an essential determinant of arterial morphogenesis. Nature. 1998;393(6682):293-7",,4.31,
950284,USH1G,deepseek-chat,Pathogenic,Pathogenic,0.95,PVS1;PM2;PVS1_Strong,"Weil et al., Nature Genetics, 2003;Mustapha et al., Human Molecular Genetics, 2002",,2.62,
998621,RPS19,deepseek-v4-pro,Pathogenic,Pathogenic,0.95,PS3;PS4;PM1;PM2;PP3;PP5,"Draptchinskaia et al., Nat Genet, 1999;Da Costa et al., Blood, 2003",,109.07,
950284,USH1G,kimi-k2.6,Pathogenic,Pathogenic,0.95,PVS1;PM2,"Ouyang XM, et al., Am J Hum Genet, 2002;Bharadwaj T, et al., Hum Genet, 2000;ACMG/AMP Sequence Variant Interpretation Guidelines, 2015",,2.7,
135050,MED17,deepseek-chat,Benign,Uncertain significance,0.7,PM2;BP4;BP7,"Richards et al., Genet Med, 2015;Silva et al., Hum Mutat, 2019",,2.11,
4931682,WAC,deepseek-v4-pro,Pathogenic,other,,,,empty output,144.09,
135050,MED17,kimi-k2.6,Benign,Benign,0.85,BA1;BP4;BP7,"ACMG Standards and Guidelines for the interpretation of sequence variants, Richards et al., Genet Med, 2015;SherLoc: a comprehensive refinement of the ACMG-AMP variant classification criteria, Harrison et al., Hum Mutat, 2017",,3.11,
47481,PCCB,deepseek-chat,Pathogenic,Pathogenic,0.99,PVS1;PM2;PP3,"Perez-Cerda et al., Hum Mutat, 2003;Kraus et al., Hum Mol Genet, 2012",,2.29,
135050,MED17,deepseek-v4-pro,Benign,Likely benign,0.7,BP4;BP7,Richards S et al. Genet Med. 2015;17(5):405-424.,,67.3,
47481,PCCB,kimi-k2.6,Pathogenic,Pathogenic,0.95,PVS1;PM2_Supporting,"Richards S, Genet Med, 2015; ACMG/AMP sequence variant interpretation guidelines;Choi M, Propionyl-CoA carboxylase deficiency, GeneReviews, 2014",,2.66,
955211,ELN,deepseek-v4-pro,Pathogenic,other,,,,empty output,135.37,
44373,ATP7B,deepseek-chat,Benign,Uncertain significance,0.6,PM2;PP3,"Richards S, et al. Genet Med, 2015",,2.51,
44373,ATP7B,kimi-k2.6,Benign,Uncertain significance,0.3,,"Richards S, Genet Med, 2015; ACMG/AMP Sequence Variant Interpretation Guidelines",,2.27,
28322,FGFR2,deepseek-chat,Pathogenic,Pathogenic,0.95,PS1;PM2;PP3;PP5,"Wilkie AO, et al. Am J Hum Genet, 1995;Meyers GA, et al. Am J Hum Genet, 1996;Kan SH, et al. Hum Mutat, 2002",,2.83,
950284,USH1G,deepseek-v4-pro,Pathogenic,other,,,,empty output,140.8,
28322,FGFR2,kimi-k2.6,Pathogenic,Pathogenic,0.95,PVS1;PS1;PM2;PP2;PP3,"Wilkie AO, et al., American Journal of Human Genetics, 1995; Oldridge M, et al., Human Molecular Genetics, 1997; Doherty ES, et al., GeneReviews, 2007",,3.09,
1929730,CACNA2D2,deepseek-chat,Benign,Uncertain significance,0.6,PM2;PVS1_Strength_Modified,"Richards S, et al. Standards and guidelines for the interpretation of sequence variants. Genet Med. 2015;17(5):405-424.",,2.68,
47481,PCCB,deepseek-v4-pro,Pathogenic,Pathogenic,0.95,PVS1;PM2;PP5,"Ohura T, et al. Hum Genet. 1995;95(4):411-414.;Richards S, et al. Genet Med. 2015;17(5):405-424.",,115.91,
28322,FGFR2,deepseek-v4-pro,Pathogenic,Pathogenic,0.95,PS1;PM1;PM2;PM5;PP3,"Reardon W et al., Nat Genet, 1994;Kan SH et al., Am J Hum Genet, 2002",,81.72,
1929730,CACNA2D2,kimi-k2.6,Benign,Uncertain significance,0.3,,"Richards S, Genet Med, 2015, PMID: 25741868",,2.26,
2109611,SMAD4,deepseek-chat,Pathogenic,Pathogenic,0.95,PVS1;PM2,"Latchford A, et al. Gastroenterology, 2012;Gallione C, et al. Am J Med Genet A, 2010",,2.22,
2109611,SMAD4,kimi-k2.6,Pathogenic,Pathogenic,0.95,PVS1;PM2,"ACMG Standards and Guidelines for the interpretation of sequence variants, Richards et al., Genet Med, 2015;SMAD4-related conditions including juvenile polyposis syndrome and Myhre syndrome, GeneReviews, 2019",,2.19,
2880021,HCFC1,deepseek-chat,Benign,Uncertain significance,0.6,PM2;BP4,"Richards S, et al. Genet Med. 2015;17(5):405-424.",,2.13,
44373,ATP7B,deepseek-v4-pro,Benign,other,,,,empty output,144.4,
2880021,HCFC1,kimi-k2.6,Benign,Uncertain significance,0.3,,"Richards S, Genet Med, 2015;Oetjens MT, Hum Mutat, 2017",,2.12,
4898504,CEP290,deepseek-chat,Pathogenic,Pathogenic,0.99,PVS1;PM2;PVS1_Strong,"Coppieters F, et al. CEP290-associated ciliopathies. Orphanet J Rare Dis, 2010;Drivas TG, et al. CEP290 and ciliopathies. Hum Mutat, 2015",,3.06,
2109611,SMAD4,deepseek-v4-pro,Pathogenic,Pathogenic,0.95,PVS1;PM2;PP5,"Richards S, et al. Genet Med. 2015;17(5):405-424.;Landrum MJ, et al. Nucleic Acids Res. 2018;46(D1):D1062-D1067.",,74.37,
